time,satellite,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,mod_x_km,mod_y_km,mod_z_km,real_radius_km,modified_radius_km,position_error_km,radius_error_km,inertia_factor
2022-07-04 08:40:00,R01,13540.2717,17514.594639,-12655.353455,0.7619760166666674,1.6288676633333308,2.9301085133333316,13566.132857074068,17545.116144223215,-12686.232153095101,25500.155963234592,25550.177053247415,50.53568761131919,50.02109001282224,0.999
2022-07-04 08:45:00,R01,13766.570928,17963.792052,-11748.941232,0.7543307599999995,1.4973247100000056,3.0213740766666706,13792.65861082782,17994.763204283277,-11778.912610552557,25500.07686412225,25549.78897408165,50.379192147350665,49.71210995940055,0.999
2022-07-04 08:50:00,R01,13988.454254,18372.915525,-10817.109665,0.7396110866666701,1.3637449099999988,3.106105223333331,14014.764042259254,18404.29621028928,-10846.148279221226,25500.014486460062,25549.376952307957,50.201528695458016,49.36246584789478,0.999
2022-07-04 08:55:00,R01,14203.783628,18741.514816,-9861.874239,0.7177645799999967,1.2286643033333287,3.1841180866666643,14230.308961178172,18773.26446954854,-9889.95666160361,25499.96883243664,25548.941166760687,50.002562533865856,48.97233432404755,0.999
2022-07-04 09:00:00,R01,14410.415962,19069.301706,-8885.301245,0.6887744466666663,1.0926229666666647,3.2552433133333336,14437.148134351346,19101.379474553545,-8912.406117059065,25499.939881629474,25548.481889918465,49.78218921798511,48.54200828899047,0.999
2022-07-04 09:05:00,R01,14606.21384,19356.150506,-7889.503276,0.6526595933333375,0.9561626666666779,3.319326563333334,14633.14200622322,19388.515410489483,-7915.6113532953,25499.927589951043,25547.999489069593,49.540335877100084,48.07189911854948,0.999
2022-07-04 09:10:00,R01,14789.056239,19602.097792,-6876.634658,0.6094746633333307,0.8198242866666624,3.376228726666668,14816.167430647643,19634.708889968962,-6901.728852794799,25499.931892204004,25547.49443065426,49.2769625250568,47.5625384502564,0.999
2022-07-04 09:15:00,R01,14956.849196,19807.341409,-5848.886765,0.5593098566666656,0.6841453900000003,3.4258263099999993,14984.12834856556,19840.15795603503,-5872.9521831251295,25499.952704943673,25546.96728443477,48.99206337290472,47.01457949109681,0.999
2022-07-04 09:20:00,R01,15107.536355,19972.238739,-4808.483252,0.5022905300000032,0.549657766666666,3.4680117100000007,15134.966345562558,20005.22034842742,-4831.507225167171,25499.989924508274,25546.418722343224,48.685668148722705,46.428797834949364,0.999
2022-07-04 09:25:00,R01,15239.109372,20097.304227,-3757.675236,0.4385767233333354,0.41688496000000064,3.5026933866666665,15266.67106728428,20130.4110271061,-3779.647349291295,25500.043427877095,25545.849519675292,48.357843445445226,45.806091798196576,0.999
2022-07-04 09:30:00,R01,15349.618106,20183.206207,-2698.736387,0.3683624466666636,0.2863399333333291,3.5297961633333337,15377.290420637633,20216.398995074065,-2719.648501443447,25500.113075844274,25545.260558077483,48.00869408794477,45.1474822332093,0.999
2022-07-04 09:35:00,R01,15437.18056,20230.763007,-1633.958001,0.29187484666666935,0.15852266666667372,3.5492612866666664,15464.940524741738,20264.00339947847,-1653.8042712132167,25500.198709744862,25544.652821585918,47.63836453911133,44.45411184105615,0.999
2022-07-04 09:40:00,R01,15499.992517,20240.938387,-565.643998,0.20937318999999965,0.033917933333323165,3.5610466766666664,15527.81535657357,20274.188965044035,-584.4208848268304,25500.30015403465,25544.027397980473,47.24704034229846,43.72724394582474,0.999
2022-07-04 09:45:00,R01,15536.336839,20214.836302,503.894066,0.1211477399999967,-0.08700694999999542,3.56512688,15564.196059276272,20248.060751830824,486.1877878458424,25500.41721857263,25543.38547934618,46.83494963203468,42.968260773548536,0.999
2022-07-04 09:50:00,R01,15544.592353,20153.695039,1572.342044,0.027518380000001345,-0.20380421000000448,3.5614932599999998,15572.45983705405,20186.858286365357,1555.705283341338,25500.54969308092,25542.72835425134,46.40236468685959,42.17866117041922,0.999
2022-07-04 09:55:00,R01,15523.24233,20058.880738,2637.388224,-0.07116674333333625,-0.31604766999999506,3.5501539333333327,15551.088442659655,20091.94907615515,2621.81757563363,25500.697354019656,25542.05741184793,45.9496035798647,41.360057828274876,0.999
2022-07-04 10:00:00,R01,15470.882469,19931.880335,3696.728346,-0.17453286999999668,-0.42333467666666064,3.53113374,15498.676169386383,19964.82154562462,3682.2180981561523,25500.859956528744,25541.374130506978,45.47703190703484,40.514173978233885,0.999
2022-07-04 10:05:00,R01,15386.228379,19774.293971,4748.070629,-0.2821803,-0.5252878800000084,3.5044742766666666,15413.937340557553,19807.07743751651,4734.61277583383,25501.037243222956,25540.680082791434,44.985064624598415,39.64283956847794,0.999
2022-07-04 10:10:00,R01,15268.122514,19587.826878,5789.140732,-0.39368621666666515,-0.6215569766666643,3.4702336766666666,15295.713251468465,19620.423690769763,5776.724991049045,25501.22893744367,25539.97692439596,44.47416800977824,38.747986952290375,0.999
2022-07-04 10:15:00,R01,15115.540513,19374.28081,6817.686714,-0.5086066700000023,-0.7118202266666654,3.4284866066666684,15142.97851573273,19406.663862941936,6806.300548606603,25501.434744639973,25539.266390699675,43.94486174932498,37.8316460597016,0.999
2022-07-04 10:20:00,R01,14927.596955,19135.545033,7831.483905,-0.6264785266666635,-0.795785923333339,3.379323969999999,14954.846826043042,19167.689111190182,7821.112551609605,25501.65435251545,25538.550291639378,43.39772120408467,36.895939123929566,0.999
2022-07-04 10:25:00,R01,14703.550444,18873.586941,8828.339754,-0.7468217033333349,-0.8731936399999904,3.3228528300000018,14730.576044261259,18905.46879887787,8818.966254312309,25501.88742996869,25537.830504876634,42.83337982953494,35.94307490794381,0.999
2022-07-04 10:30:00,R01,14442.808061,18590.442321,9806.098568,-0.869141276666669,-0.9438154000000092,3.259196046666663,14469.572657874873,18622.04075082982,9797.703805863859,25502.13362647616,25537.10896899893,42.25253181653076,34.975342522771825,0.999
2022-07-04 10:35:00,R01,14144.929107,18288.205331,10762.646204,-0.992929846666666,-1.0074566333333252,3.188492120000004,14171.395526743741,18319.501221300292,10755.208947005001,25502.392573704696,25536.38767849462,41.65593493548565,33.99510478992306,0.999
2022-07-04 10:40:00,R01,13809.628158,17969.018222,11695.914637,-1.1176698300000014,-1.0639570300000074,3.1108947766666644,13835.758941158156,17999.994605684675,11689.411582640636,25502.66387891244,25535.66867013449,41.044413634984245,33.0047912220507,0.999
2022-07-04 10:45:00,R01,13436.777408,17635.060872,12603.88644,-1.242835833333332,-1.1131911666666687,3.026572676666668,13462.534967184181,17665.702964043034,12598.29226632432,25502.94713290408,25534.954023537673,40.41886241613111,32.006890633594594,0.999
2022-07-04 10:50:00,R01,13026.408258,17288.540162,13484.59916,-1.3678971666666682,-1.1550690333333236,2.935709066666665,13051.75503725425,17318.83538646546,13479.886580638635,25503.241902610152,25534.245845978327,39.78024947399663,31.003943368174077,0.999
2022-07-04 10:55:00,R01,12578.712206,16931.679254,14336.149545,-1.4923201733333311,-1.189536360000008,2.838501283333335,12603.610841058055,16961.61726033933,14332.289368426424,25503.547731606108,25533.546264852957,39.12962067931782,29.998533246849547,0.999
2022-07-04 11:00:00,R01,12094.040962,16566.706827,15156.697672,-1.6155708133333369,-1.2165747566666565,2.7351604233333333,12118.454440657653,16596.27949557457,15153.65886492292,25503.864142570877,25532.857421761102,38.468103868539245,28.993279190224712,0.999
2022-07-04 11:05:00,R01,11572.90585,16195.846309,15944.470906,-1.7371170399999998,-1.2362017266666712,2.6259107800000008,11596.797671888884,16225.047745824819,15942.220660718716,25504.190635070026,25532.1814616783,37.79691349343212,27.9908266082748,0.999
2022-07-04 11:10:00,R01,11015.976445,15821.30516,16697.767734,-1.8564313499999965,-1.2484704966666686,2.510989426666668,11039.310779996993,15850.131680759752,16696.271539597597,25504.526682556745,25531.52052108841,37.11735559753819,26.99383853166364,0.999
2022-07-04 11:15:00,R01,10424.078507,15445.26427,17414.961418,-1.972993126666667,-1.2534696333333342,2.390645613333327,10446.820351568564,15473.714373452445,17414.18313519319,25504.8717362128,25530.876722807287,36.43083316317274,26.004986594485672,0.999
2022-07-04 11:20:00,R01,9798.191161,15069.867499,18094.503507,-2.086291153333332,-1.251322569999999,2.2651402966666745,9820.306491708705,15097.941829908901,18094.405446504505,25505.225222094206,25530.252163911366,35.738851747064,25.02694181715924,0.999
2022-07-04 11:25:00,R01,9139.443389,14697.21142,18734.927162,-2.1958259066666685,-1.242186930000001,2.1347455166666625,9160.899312529526,14724.912721800792,18735.470166224222,25505.586540018237,25529.648905310718,35.043025405221236,24.062365292480536,0.999
2022-07-04 11:30:00,R01,8449.109829,14329.335323,19334.850304,-2.301111866666664,-1.2262536566666677,1.9997438066666655,8469.874727944942,14356.66838045945,19335.99383188989,25505.955068955343,25529.068967756117,34.34508282578765,23.113898800773313,0.999
2022-07-04 11:35:00,R01,7728.60587,13968.211501,19892.978583,-2.401679863333335,-1.2037460733333318,1.8604275966666683,7748.649543760757,13995.183073152144,19894.680797855857,25506.33015810318,25528.514313442578,33.6468735189688,22.184155339396966,0.999
2022-07-04 11:40:00,R01,6979.482141,13615.735894,20408.108146,-2.4970790966666665,-1.174918690000001,1.7170985433333286,6998.775941158155,13642.354637716708,20410.326006064064,25506.711136297625,25527.986846000604,32.950373971509954,21.27570970297893,0.999
2022-07-04 11:45:00,R01,6203.418324,13273.719105,20879.128216,-2.5868793900000004,-1.1400559633333311,1.5700669000000076,6221.935283500497,13299.99548956856,20881.81756762563,25507.097303322233,25527.48839236267,32.25769345914501,20.391089040436782,0.999
2022-07-04 11:50:00,R01,5402.216417,12943.877857,21305.023465,-2.670673023333335,-1.0994708266666688,1.4196508299999915,5419.931372589585,12969.824070149141,21308.1391381962,25507.487940548748,25527.020704087845,31.57107929398703,19.532763539096777,0.999
2022-07-04 11:55:00,R01,4577.793382,12627.826908,21684.876177,-2.7480767833333326,-1.0535031633333347,1.2661757066666663,4594.6830893063025,12653.456753832825,21688.372083141145,25507.882300938152,25526.58543810846,30.89292103467532,18.703137170308764,0.999
2022-07-04 12:00:00,R01,3732.173308,12327.071477,22017.868205,-2.81873358,-1.002518103333332,1.1099734266666685,3748.2165487657617,12352.400266345338,22021.697436494498,25508.27961844476,25526.184157076008,30.225753221502575,17.904538631246396,0.999
2022-07-04 12:05:00,R01,2867.479031,12043.000209,22303.282707,-2.882314256666667,-0.9469042266666656,0.9513816733333321,2882.656711928925,12068.044642721714,22307.3976386967,25508.679102132355,25525.818314570923,29.572255945228545,17.139212438567483,0.999
2022-07-04 12:10:00,R01,1985.923328,11776.878713,22540.505671,-2.9385190099999994,-0.8870716533333325,0.790743213333335,2000.2185707877838,11801.656758837831,22544.858063121126,25509.079944007983,25525.48925428511,28.935252531806118,16.40931027712577,0.999
2022-07-04 12:15:00,R01,1089.799686,11529.843706,22729.027207,-2.9870788066666667,-0.8234500233333347,0.6284051200000007,1103.197908125121,11554.374469548542,22733.568309367372,25509.4813161095,25525.1981987157,28.31770342205634,15.71688260620067,0.999
2022-07-04 12:20:00,R01,181.472678,11302.897781,22868.442625,-3.0277566933333335,-0.7564864166666666,0.46471806000000165,193.9616638808768,11327.201371450445,22873.123282340344,25509.88237278863,25524.94624334367,27.722695219863137,15.063870555040921,0.999
2022-07-04 12:25:00,R01,-736.631963,11096.904834,22958.453281,-3.0603488033333335,-0.6866431566666628,0.3000355199999952,-725.062000783788,11121.002225304299,22963.2240390971,25510.282252449215,25524.734350624898,27.153423838957774,14.452098175683204,0.999
2022-07-04 12:30:00,R01,-1662.037589,10912.586166,22998.867196,-3.08468542,-0.6143955600000057,0.13471305000000333,-1651.393958741746,10936.499054133126,23003.67840846647,25510.68007868211,25524.563343731657,26.61317059914852,13.883265049546026,0.999
2022-07-04 12:35:00,R01,-2592.227084,10750.517275,22989.59945,-3.1006316500000004,-0.5402296366666632,-0.030892486666659048,-2582.514574357362,10774.267932011006,22994.40138544345,25511.07496375911,25524.433903074372,26.10527027279723,13.358939315261523,0.999
2022-07-04 12:40:00,R01,-3524.653541,10611.125359,22930.672339,-3.10808819,-0.46463972000000164,-0.19642370333333625,-3515.874391174179,10634.736484563558,22935.41528834635,25511.466008190837,25524.34655930555,25.633070252008267,12.880551114714763,0.999
2022-07-04 12:45:00,R01,-4456.75104,10494.687539,22822.215313,-3.1069916633333334,-0.388126066666664,-0.36152342000000015,-4448.904920703709,10518.182110189186,22826.849696754758,25511.852307637615,25524.30169416586,25.199880479114995,12.449386528245668,0.999
2022-07-04 12:50:00,R01,-5385.945558,10401.3298,22664.464675,-3.097315060000001,-0.3111924633333365,-0.5258354600000045,-5379.029563346352,10424.730919998994,22668.94115020821,25512.232951398644,25524.299533372905,24.808914316156013,12.066581974260771,0.999
2022-07-04 12:55:00,R01,-6309.665892,10331.026674,22457.763054,-3.0790677799999986,-0.2343437533333296,-0.6890054033333338,-6303.674542325331,10354.357420499497,22462.03262067868,25512.607024707904,25524.340143859677,24.463221430784966,11.73311915177328,0.999
2022-07-04 13:00:00,R01,-7225.354578,10283.601654,22202.558658,-3.0522956200000015,-0.15808340000000196,-0.8506813199999912,-7220.279833616622,10306.884928007003,22206.572764822828,25512.973615749066,25524.423436275298,24.165614675129692,11.449820526231633,0.999
2022-07-04 13:05:00,R01,-8130.478778,10258.72833,21899.404287,-3.0170806666666645,-0.08291108000000046,-1.0105145700000018,-8126.310063846852,10281.98670578478,21903.114935994,25513.331813656307,25524.549159017028,23.918593976096865,11.217345360721083,0.999
2022-07-04 13:10:00,R01,-9022.541012,10255.932257,21548.956143,-2.97354078,-0.009320243333331747,-1.1681604800000058,-9019.265253036041,10279.187833912909,21552.315993051056,25513.680714987648,25524.716901345073,23.724271257674925,11.036186357425322,0.999
2022-07-04 13:15:00,R01,-9899.08979,10274.59354,21151.972392,-2.921829260000001,0.06220427666666486,-1.3232791699999993,-9896.691457240246,10297.867796875871,21154.934860918922,25514.019423732945,25524.926090617148,23.584301033656544,10.906666884202423,0.999
2022-07-04 13:20:00,R01,-10757.72998,10313.950118,20709.311539,-2.8621339666666668,0.13118859333333602,-1.4755361766666708,-10756.191146929936,10337.263770849846,20711.830903961963,25514.347057656436,25525.175996488888,23.499821621284728,10.828938832451968,0.999
2022-07-04 13:25:00,R01,-11596.132975,10373.101734,20221.930562,-2.7946766500000013,0.19717205333333065,-1.6246032566666568,-11595.433384167174,10396.474597676672,20223.96205811612,25514.662749331917,25525.46573042136,23.47141155217283,10.802981089444074,0.999
2022-07-04 13:30:00,R01,-12412.046518,10451.014583,19690.882853,-2.7197118099999957,0.2597094966666676,-1.7701590300000074,-12412.163657440446,10474.465437516512,19692.382769827833,25514.965649783735,25525.79424845044,23.499064868490542,10.828598666703328,0.999
2022-07-04 13:35:00,R01,-13203.304213,10546.526597,19117.315942,-2.6375256500000006,0.3183733799999997,-1.9118897033333269,-13204.21340218519,10570.073059138133,19118.24171777578,25515.254931677628,25526.160354139967,23.58218745120981,10.90542246233963,0.999
2022-07-04 13:40:00,R01,-13967.834629,10658.353358,18502.469027,-2.548434720000005,0.3727558700000009,-2.049489716666673,-13969.509113896904,10682.011758837833,18502.779340398403,25515.529793092202,25526.562702774387,23.719614758227543,11.032909682184254,0.999
2022-07-04 13:45:00,R01,-14703.669974,10785.094606,17847.670308,-2.452784483333332,0.4224708266666676,-2.182662396666662,-14706.08103081382,10808.87987495395,17847.32516722523,25515.789460405576,25526.999805318246,23.909649439620623,11.210344912669825,0.999
2022-07-04 13:50:00,R01,-15408.954322,10925.241303,17154.334118,-2.350947826666664,0.4671556566666671,-2.3111206333333394,-15412.071369152158,10949.166858937933,17153.294947005008,25516.033192058643,25527.470033899794,24.150115656964232,11.436841841150454,0.999
2022-07-04 13:55:00,R01,-16081.95129,11077.183242,16423.95789,-2.243323226666671,0.5064731299999948,-2.434587426666658,-16085.742007790797,11101.260891970966,16422.187611669677,25516.26027934485,25527.97162497809,24.438425785239424,11.711345633240853,0.999
2022-07-04 14:00:00,R01,-16721.051223,11239.217132,15658.118923,-2.1303331099999925,0.5401129666666687,-2.5527965566666717,-16725.48168046347,11263.456978057053,15655.582039097102,25516.47005267858,25528.502688621615,24.771654570133695,12.03263594303644,0.999
2022-07-04 14:05:00,R01,-17324.777754,11409.555161,14858.471001,-2.012421770000001,0.5677934300000015,-2.6654930733333337,-17329.81254232533,11433.965515594591,14855.133668726732,25516.661883658548,25529.061214225665,25.146615907846254,12.399330567117431,0.999
2022-07-04 14:10:00,R01,-17891.793803,11586.333954,14026.740816,-1.8900534966666722,0.5892626433333317,-2.7724339500000013,-17897.396174957965,11610.92126434334,14022.570920978984,25516.835185851767,25529.645075560016,25.55993790996793,12.809889708249102,0.999
2022-07-04 14:15:00,R01,-18420.9069,11767.623926,13164.724273,-1.7637103233333375,0.6042999066666683,-2.873388476666666,-18427.038914697707,11792.392707786785,13159.691498556562,25516.98942011676,25530.252040973435,26.00813284441508,13.262620856676222,0.999
2022-07-04 14:20:00,R01,-18911.073887,11951.438952,12274.282608,-1.6338899566666563,0.6127167533333341,-2.968138883333334,-18917.69655934235,11976.39173281181,12268.358500558563,25517.124095869567,25530.879780127907,26.48765954504096,13.755684258339897,0.999
2022-07-04 14:25:00,R01,-19361.404921,12135.746325,11357.338389,-1.501103446666675,0.6143579099999988,-3.056480729999997,-19368.478375158167,12160.883597676675,11350.496419477482,25517.238774246856,25531.52587319807,26.994976908607526,14.287098951212101,0.999
2022-07-04 14:30:00,R01,-19771.166778,12318.476957,10415.871382,-1.365872856666659,0.609102106666669,-3.1382233566666704,-19778.650404187192,12343.797143222222,10408.087003061064,25517.333068916065,25532.187818269,27.526587996018524,14.854749352936778,0.999
2022-07-04 14:35:00,R01,-20139.78546,12497.535768,9451.914277,-1.2287289400000008,0.5968627033333299,-3.2131903499999983,-20147.638073856862,12523.03519227127,9443.164976034037,25517.406650108926,25532.863042490695,28.079074948158144,15.456392381769547,0.999
